timestamp,Q,I,F
20366.0,-61.8,304.6,4104
20385.0,126.1,361.8,131328
20405.0,-60.8,305.2,4104
20424.0,124.5,356.4,131328
20444.0,-60.1,302.1,4104
20463.0,124.9,360.2,131328
20483.0,-60.7,303.7,4104
20502.0,132.3,360.4,131328
20522.0,-60.9,301.4,4104
20541.0,125.4,356.2,131328
20561.0,-61.5,300.3,4104
20580.0,127.3,356.6,131328
20600.0,-60.8,298.7,4104
20619.0,131.3,359.5,131328
20639.0,-60.8,297.3,4104
20658.0,125.2,353.8,131328
20678.0,-60.1,296.6,4104
20697.0,131.6,357.0,131328
20717.0,-60.3,294.9,4104
20736.0,123.4,355.4,131328
20756.0,-60.3,294.6,4104
20775.0,125.5,355.6,131328
20795.0,-62.3,292.4,4104
20814.0,122.3,350.1,131328
20834.0,-60.3,292.0,4104
20853.0,123.5,350.9,131328
20873.0,-61.4,290.1,4104
20892.0,122.0,352.1,131328
20912.0,-60.8,289.3,4104
20931.0,127.6,351.4,131328
20951.0,-59.0,287.4,4104
20970.0,120.2,347.0,131328
20990.0,-59.6,286.1,4104
21009.0,122.1,347.6,131328
21029.0,-61.0,287.0,4104
21048.0,128.9,352.5,131328
21068.0,-62.2,285.1,4104
21087.0,121.8,346.4,131328
21107.0,-61.6,284.1,4104
21126.0,119.0,344.4,131328
21146.0,-61.0,281.9,4104
21165.0,125.0,349.8,131328
21185.0,-58.9,280.9,4104
21204.0,118.5,345.0,131328
21224.0,-60.6,279.0,4104
21243.0,121.5,344.1,131328
21263.0,-60.1,278.0,4104
21282.0,123.3,345.1,131328
21302.0,-61.2,276.4,4104
21321.0,124.5,345.9,131328
21341.0,-62.2,275.8,4104
21360.0,117.6,341.9,131328
21380.0,-61.5,276.6,4104
21399.0,125.6,345.2,131328
21419.0,-61.1,276.6,4104
21438.0,116.5,340.3,131328
21458.0,-62.2,275.3,4104
21477.0,119.9,340.9,131328
21497.0,-59.4,274.0,4104
21516.0,120.2,342.2,131328
21536.0,-61.6,273.9,4104
21555.0,123.5,345.6,131328
21575.0,-61.6,271.5,4104
21594.0,116.5,340.1,131328
21614.0,-62.4,272.9,4104
21633.0,117.1,338.3,131328
21653.0,-62.4,271.7,4104
21672.0,116.4,341.7,131328
21692.0,-61.9,271.6,4104
21711.0,123.6,343.4,131328
21730.0,-62.8,269.9,4104
21750.0,116.6,339.1,131328
21769.0,-61.8,270.5,4104
21789.0,121.0,341.1,131328
21808.0,-63.0,270.7,4104
21828.0,114.2,338.3,131328
21847.0,-63.2,269.6,4104
21867.0,116.7,339.7,131328
21886.0,-61.7,268.6,4104
21906.0,116.9,338.0,131328
21925.0,-61.4,269.0,4104
21945.0,122.2,342.9,131328
21964.0,-62.5,268.1,4104
21984.0,119.1,338.3,131328
22003.0,-62.7,266.2,4104
22023.0,115.9,339.8,131328
22042.0,-61.5,265.6,4104
22062.0,116.4,336.8,131328
22081.0,-63.4,266.0,4104
22101.0,117.6,337.0,131328
22120.0,-62.6,264.4,4104
22140.0,117.1,336.6,131328
22159.0,-63.0,265.1,4104
22179.0,121.0,339.7,131328
22198.0,-62.6,263.7,4104
22218.0,115.6,335.4,131328
22237.0,-61.5,263.7,4104
22257.0,117.4,336.3,131328
22276.0,-61.6,264.4,4104
22296.0,121.0,338.2,131328
22315.0,-61.9,263.4,4104
22335.0,120.6,339.5,131328
22354.0,-61.8,262.6,4104
22374.0,114.7,337.8,131328
22393.0,-62.2,263.1,4104
22413.0,121.4,339.1,131328
22432.0,-65.1,260.7,4104
22452.0,118.4,336.0,131328
22471.0,-63.2,261.6,4104
22491.0,114.5,338.2,131328
22510.0,-62.9,261.5,4104
22530.0,120.9,338.0,131328
22549.0,-63.2,262.3,4104
22569.0,121.6,339.8,131328
22588.0,-62.2,261.3,4104
22608.0,114.1,337.0,131328
22627.0,-62.2,261.1,4104
22647.0,115.8,335.0,131328
22666.0,-62.4,261.4,4104
22686.0,114.4,336.8,131328
22705.0,-63.6,260.7,4104
22725.0,121.0,339.7,131328
22744.0,-63.3,261.9,4104
22764.0,122.2,339.9,131328
22783.0,-63.2,261.6,4104
22803.0,116.0,335.4,131328
22822.0,-61.6,260.5,4104
22842.0,117.5,336.2,131328
22861.0,-63.0,261.9,4104
22881.0,120.3,341.1,131328
22900.0,-62.8,261.8,4104
22920.0,114.6,338.8,131328
22939.0,-62.5,261.8,4104
22959.0,114.3,337.8,131328
22978.0,-62.4,263.8,4104
22998.0,121.4,339.3,131328
23017.0,-61.5,262.9,4104
23037.0,114.9,338.5,131328
23056.0,-61.8,264.1,4104
23076.0,114.2,335.0,131328
23095.0,-62.1,264.0,4104
23115.0,117.0,336.6,131328
23134.0,-62.3,265.1,4104
23153.0,116.2,340.0,131328
23173.0,-61.6,265.4,4104
23192.0,116.3,337.4,131328
23212.0,-61.4,267.6,4104
23231.0,117.9,340.7,131328
23251.0,-61.4,268.2,4104
23270.0,116.9,337.6,131328
23290.0,-61.2,268.6,4104
23309.0,119.8,339.5,131328
23329.0,-61.0,269.6,4104
23348.0,116.7,341.5,131328
23368.0,-61.4,270.9,4104
23387.0,120.3,340.6,131328
23407.0,-61.8,270.6,4104
23426.0,120.0,344.4,131328
23446.0,-61.0,272.5,4104
23465.0,118.3,343.3,131328
23485.0,-61.6,273.5,4104
23504.0,124.9,343.6,131328
23524.0,-62.0,273.4,4104
23543.0,124.0,346.6,131328
23563.0,-61.2,274.7,4104
23582.0,119.1,342.2,131328
23602.0,-61.5,276.5,4104
23621.0,124.3,344.9,131328
23641.0,-60.0,276.8,4104
23660.0,126.3,346.6,131328
23680.0,-60.9,277.2,4104
23699.0,122.2,346.4,131328
23719.0,-61.2,278.6,4104
23738.0,124.6,349.3,131328
23758.0,-62.9,279.7,4104
23777.0,118.7,346.8,131328
23797.0,-63.4,280.9,4104
23816.0,119.1,346.4,131328
23836.0,-61.8,280.1,4104
23855.0,118.2,346.1,131328
23875.0,-61.2,280.7,4104
23894.0,122.0,344.7,131328
23914.0,-61.7,280.3,4104
23933.0,119.4,347.7,131328
23953.0,-60.9,283.5,4104
23972.0,126.1,348.9,131328
23992.0,-60.8,283.5,4104
24011.0,120.8,348.4,131328
24031.0,-60.7,284.2,4104
24050.0,121.5,346.6,131328
24070.0,-60.8,285.0,4104
24089.0,120.6,349.8,131328
24109.0,-60.7,285.6,4104
24128.0,122.8,348.5,131328
24148.0,-62.2,287.0,4104
24167.0,129.1,352.1,131328
24187.0,-62.3,289.2,4104
24206.0,128.1,353.9,131328
24226.0,-60.8,290.2,4104
24245.0,123.4,350.1,131328
24265.0,-60.4,291.6,4104
24284.0,128.5,354.1,131328
24304.0,-62.1,292.2,4104
24323.0,120.8,350.7,131328
24343.0,-61.2,293.6,4104
24362.0,126.1,353.6,131328
24382.0,-61.7,293.1,4104
24401.0,121.4,351.7,131328
24421.0,-61.0,295.1,4104
24440.0,130.3,358.6,131328
24460.0,-60.7,295.7,4104
24479.0,125.2,354.8,131328
24499.0,-62.6,297.0,4104
24518.0,124.6,357.4,131328
24538.0,-61.2,298.4,4104
24557.0,124.7,358.0,131328
24576.0,-61.2,299.1,4104
24596.0,124.9,355.6,131328
24615.0,-60.1,299.8,4104
24635.0,124.9,358.5,131328
24654.0,-61.4,299.5,4104
24674.0,130.8,360.8,131328
24693.0,-60.8,299.9,4104
24713.0,123.4,355.6,131328
24732.0,-61.0,300.1,4104
24752.0,126.1,359.5,131328
24771.0,-61.0,300.5,4104
24791.0,127.2,357.9,131328
24810.0,-60.1,302.4,4104
24830.0,128.0,357.9,131328
24849.0,-60.6,303.3,4104
24869.0,127.1,358.1,131328
24888.0,-61.8,303.6,4104
24908.0,131.9,361.7,131328
24927.0,-61.9,303.8,4104
24947.0,127.9,358.9,131328
24966.0,-61.5,306.6,4104
24986.0,124.6,358.3,131328
25005.0,-60.3,306.2,4104
25025.0,132.8,363.0,131328
25044.0,-61.7,306.4,4104
25064.0,130.8,361.9,131328
25083.0,-60.8,305.4,4104
25103.0,124.7,358.9,131328
25122.0,-60.1,304.2,4104
25142.0,126.3,361.7,131328
25161.0,-62.3,305.8,4104
25181.0,134.1,362.4,131328
25200.0,-60.8,304.9,4104
25220.0,131.2,364.0,131328
25239.0,-60.2,305.0,4104
25259.0,132.6,362.0,131328
25278.0,-60.2,302.6,4104
25298.0,129.6,360.0,131328
25317.0,-61.0,301.9,4104
25337.0,127.1,358.0,131328
25356.0,-61.9,300.9,4104
25376.0,125.2,359.6,131328
25395.0,-61.1,298.7,4104
25415.0,131.0,357.8,131328
25434.0,-60.3,297.4,4104
25454.0,124.0,355.8,131328
25473.0,-62.2,295.2,4104
25493.0,126.1,357.0,131328
25512.0,-62.0,294.6,4104
25532.0,123.4,354.8,131328
25551.0,-61.1,293.2,4104
25571.0,123.8,351.9,131328
25590.0,-60.9,293.3,4104
25610.0,128.5,353.4,131328
25629.0,-61.2,290.6,4104
25649.0,121.1,348.2,131328
25668.0,-61.4,289.7,4104
25688.0,120.1,348.1,131328
25707.0,-60.7,289.0,4104
25727.0,127.7,351.5,131328
25746.0,-60.5,287.2,4104
25766.0,127.6,351.7,131328
25785.0,-61.6,286.8,4104
25805.0,127.2,350.4,131328
25824.0,-61.3,285.2,4104
25844.0,117.9,345.6,131328
25863.0,-61.9,282.9,4104
25883.0,120.3,349.1,131328
25902.0,-61.8,283.7,4104
25922.0,119.4,347.4,131328
25941.0,-61.8,281.8,4104
25961.0,124.0,347.4,131328
25980.0,-61.6,281.1,4104
26000.0,126.1,349.2,131328
26019.0,-60.8,280.1,4104
26038.0,126.0,348.5,131328
26058.0,-60.8,280.2,4104
26077.0,118.7,343.6,131328
26097.0,-60.5,278.7,4104
26116.0,120.4,344.1,131328
26136.0,-61.2,278.8,4104
26155.0,125.1,345.5,131328
26175.0,-61.9,277.2,4104
26194.0,118.4,344.8,131328
26214.0,-63.4,275.2,4104
26233.0,118.3,340.8,131328
26253.0,-62.2,275.0,4104
26272.0,118.1,340.2,131328
26292.0,-61.8,273.6,4104
26311.0,123.8,343.4,131328
26331.0,-61.4,272.9,4104
26350.0,117.5,343.4,131328
26370.0,-62.5,273.6,4104
26389.0,115.7,340.1,131328
26409.0,-62.4,272.2,4104
26428.0,116.9,341.9,131328
26448.0,-62.0,272.0,4104
26467.0,117.2,341.9,131328
26487.0,-61.5,271.3,4104
26506.0,123.6,342.3,131328
26526.0,-60.5,270.7,4104
26545.0,124.1,342.2,131328
26565.0,-62.6,269.2,4104
26584.0,115.3,337.3,131328
26604.0,-62.4,268.1,4104
26623.0,116.5,338.2,131328
26643.0,-61.0,268.4,4104
26662.0,122.6,341.0,131328
26682.0,-61.2,268.2,4104
26701.0,121.7,341.1,131328
26721.0,-62.5,267.2,4104
26740.0,116.7,340.3,131328
26760.0,-62.8,266.6,4104
26779.0,114.8,337.5,131328
26799.0,-62.0,267.0,4104
26818.0,122.4,340.7,131328
26838.0,-62.6,267.1,4104
26857.0,114.3,336.9,131328
26877.0,-63.7,266.2,4104
26896.0,124.1,341.1,131328
26916.0,-63.7,264.9,4104
26935.0,115.9,338.9,131328
26955.0,-62.0,264.5,4104
26974.0,121.7,340.0,131328
26994.0,-62.5,264.7,4104
27013.0,120.0,339.1,131328
27033.0,-61.6,262.2,4104
27052.0,119.1,338.3,131328
27072.0,-62.4,261.8,4104
27091.0,114.4,338.2,131328
27111.0,-62.8,262.5,4104
27130.0,121.0,339.8,131328
27150.0,-61.7,261.5,4104
27169.0,113.0,334.8,131328
27189.0,-60.1,260.3,4104
27208.0,115.3,334.6,131328
27228.0,-60.8,261.4,4104
27247.0,115.7,338.6,131328
27267.0,-62.4,261.4,4104
27286.0,114.8,333.8,131328
27306.0,-62.7,261.0,4104
27325.0,112.8,333.0,131328
27345.0,-63.0,260.4,4104
27364.0,120.4,338.7,131328
27384.0,-62.7,260.2,4104
27403.0,120.5,337.4,131328
27423.0,-62.6,259.8,4104
27442.0,113.5,335.6,131328
27461.0,-62.5,260.1,4104
27481.0,120.7,339.2,131328
27500.0,-62.3,260.5,4104
27520.0,115.0,337.5,131328
27539.0,-62.5,261.1,4104
27559.0,117.0,336.6,131328
27578.0,-63.6,261.7,4104
27598.0,121.2,339.7,131328
27617.0,-61.7,261.5,4104
27637.0,118.7,339.8,131328
27656.0,-61.5,262.3,4104
27676.0,118.7,340.5,131328
27695.0,-62.4,263.3,4104
27715.0,113.0,335.4,131328
27734.0,-62.0,264.9,4104
27754.0,122.3,339.9,131328
27773.0,-62.0,264.0,4104
27793.0,114.9,339.1,131328
27812.0,-61.6,264.9,4104
27832.0,117.3,337.3,131328
27851.0,-61.9,265.6,4104
27871.0,122.4,340.5,131328
27890.0,-62.6,266.9,4104
27910.0,114.7,337.9,131328
27929.0,-62.3,265.8,4104
27949.0,117.5,338.3,131328
27968.0,-61.7,267.9,4104
27988.0,117.7,338.0,131328
28007.0,-62.8,268.0,4104
28027.0,115.0,335.8,131328
28046.0,-61.7,267.0,4104
28066.0,115.9,336.9,131328
28085.0,-61.2,267.9,4104
28105.0,122.7,342.1,131328
28124.0,-61.7,269.2,4104
28144.0,120.2,340.2,131328
28163.0,-62.1,270.2,4104
28183.0,121.2,340.6,131328
28202.0,-62.6,271.1,4104
28222.0,123.6,343.8,131328
28241.0,-63.8,270.8,4104
28261.0,115.9,338.2,131328
28280.0,-63.8,271.9,4104
28300.0,123.1,343.0,131328
28319.0,-61.6,273.2,4104
28339.0,117.8,343.6,131328
28358.0,-62.5,274.5,4104
28378.0,121.0,342.6,131328
28397.0,-61.6,275.4,4104
28417.0,118.6,344.4,131328
28436.0,-62.6,275.8,4104
28456.0,116.5,341.1,131328
28475.0,-61.6,276.8,4104
28495.0,124.9,346.4,131328
28514.0,-61.7,277.8,4104
28534.0,122.9,345.4,131328
28553.0,-61.7,277.6,4104
28573.0,119.8,347.0,131328
28592.0,-62.0,279.2,4104
28612.0,127.4,349.8,131328
28631.0,-62.8,279.6,4104
28651.0,125.3,347.7,131328
28670.0,-61.0,280.6,4104
28690.0,126.1,348.5,131328
28709.0,-60.3,281.7,4104
28729.0,126.1,348.5,131328
28748.0,-60.7,282.3,4104
28768.0,120.1,348.3,131328
28787.0,-62.0,281.5,4104
28807.0,122.2,349.4,131328
28826.0,-60.8,283.9,4104
28846.0,126.7,349.4,131328
28865.0,-61.4,283.5,4104
28884.0,120.9,349.1,131328
28904.0,-61.2,283.2,4104
28923.0,119.6,346.2,131328
28943.0,-62.1,284.8,4104
28962.0,120.0,346.0,131328
28982.0,-59.6,285.2,4104
29001.0,119.2,346.8,131328
29021.0,-60.3,285.6,4104
29040.0,121.8,347.6,131328
29060.0,-62.0,287.1,4104
29079.0,128.0,353.1,131328
29099.0,-60.9,288.0,4104
29118.0,128.5,351.9,131328
29138.0,-62.0,289.6,4104
29157.0,127.9,352.5,131328
29177.0,-60.9,290.9,4104
29196.0,123.0,352.2,131328
29216.0,-59.7,291.1,4104
29235.0,127.1,352.8,131328
29255.0,-61.8,292.3,4104
29274.0,120.3,350.1,131328
29294.0,-61.7,292.1,4104
29313.0,125.3,355.0,131328
29333.0,-61.4,293.9,4104
29352.0,129.2,355.1,131328
29372.0,-62.5,294.1,4104
29391.0,122.3,351.1,131328
29411.0,-60.3,294.4,4104
29430.0,129.7,356.8,131328
29450.0,-60.9,296.7,4104
29469.0,122.7,352.0,131328
29489.0,-61.6,296.0,4104
29508.0,122.5,353.8,131328
29528.0,-61.8,296.8,4104
29547.0,123.4,353.4,131328
29567.0,-58.8,295.8,4104
29586.0,129.3,356.8,131328
29606.0,-60.5,296.5,4104
29625.0,129.7,357.3,131328
29645.0,-63.0,294.9,4104
29664.0,129.8,355.4,131328
29684.0,-61.6,295.0,4104
29703.0,125.5,356.2,131328
29723.0,-61.5,294.6,4104
29742.0,125.8,353.0,131328
29762.0,-61.9,294.2,4104
29781.0,129.4,357.2,131328
29801.0,-60.7,295.7,4104
29820.0,129.2,356.0,131328
29840.0,-61.3,294.2,4104
29859.0,126.9,352.9,131328
29879.0,-60.2,293.9,4104
29898.0,122.6,354.6,131328
29918.0,-61.7,293.9,4104
29937.0,126.4,353.2,131328
29957.0,-60.5,292.3,4104
29976.0,123.2,353.8,131328
29996.0,-62.1,292.7,4104
30015.0,122.2,352.4,131328
30035.0,-60.4,291.2,4104
30054.0,124.9,354.4,131328
30074.0,-61.6,291.0,4104
30093.0,125.4,353.9,131328
30113.0,-61.8,290.3,4104
30132.0,120.8,349.2,131328
30152.0,-62.5,290.0,4104
30171.0,121.1,348.5,131328
30191.0,-61.0,289.9,4104
30210.0,121.6,351.3,131328
30230.0,-61.8,287.9,4104
30249.0,128.0,352.4,131328
30269.0,-60.3,286.8,4104
30288.0,121.6,351.3,131328
30307.0,-61.8,285.5,4104
30327.0,122.0,347.2,131328
30346.0,-63.0,285.0,4104
30366.0,122.0,347.0,131328
30385.0,-62.2,283.5,4104
30405.0,123.4,349.2,131328
30424.0,-61.4,282.9,4104
30444.0,119.7,347.2,131328
30463.0,-61.2,282.6,4104
30483.0,125.9,346.6,131328
30502.0,-60.7,280.2,4104
30522.0,118.6,343.8,131328
30541.0,-61.6,280.2,4104
30561.0,120.7,342.9,131328
30580.0,-59.8,279.4,4104
30600.0,125.3,345.6,131328
30619.0,-62.3,280.3,4104
30639.0,125.3,346.0,131328
30658.0,-61.6,277.8,4104
30678.0,125.3,347.5,131328
30697.0,-60.9,278.1,4104
30717.0,124.4,344.9,131328
30736.0,-60.9,276.5,4104
30756.0,118.3,341.2,131328
30775.0,-60.5,276.6,4104
30795.0,124.6,347.0,131328
30814.0,-61.5,275.2,4104
30834.0,117.1,339.3,131328
30853.0,-61.6,275.2,4104
30873.0,124.9,345.2,131328
30892.0,-61.6,274.5,4104
30912.0,118.7,343.7,131328
30931.0,-62.9,274.3,4104
30951.0,119.8,340.9,131328
30970.0,-61.7,273.4,4104
30990.0,117.3,340.7,131328
31009.0,-62.2,273.9,4104
31029.0,121.0,341.4,131328
31048.0,-61.9,273.9,4104
31068.0,124.0,343.0,131328
31087.0,-61.5,273.5,4104
31107.0,124.2,343.6,131328
31126.0,-61.7,273.9,4104
31146.0,121.8,342.3,131328
31165.0,-62.1,273.3,4104
31185.0,117.5,342.9,131328
31204.0,-61.2,272.8,4104
31224.0,116.3,339.3,131328
31243.0,-60.9,272.4,4104
31263.0,118.9,339.5,131328
31282.0,-62.2,272.2,4104
31302.0,116.1,338.9,131328
31321.0,-61.8,273.9,4104
31341.0,116.5,338.4,131328
31360.0,-61.4,273.2,4104
31380.0,118.1,342.8,131328
31399.0,-62.7,271.7,4104
31419.0,117.9,339.4,131328
31438.0,-61.8,273.3,4104
31458.0,116.1,338.7,131328
31477.0,-61.0,272.1,4104
31497.0,123.8,343.2,131328
31516.0,-62.3,272.8,4104
31536.0,121.3,341.7,131328
31555.0,-61.4,271.2,4104
31575.0,118.0,340.2,131328
31594.0,-62.4,272.4,4104
31614.0,117.8,342.7,131328
31633.0,-62.0,270.9,4104
31653.0,118.3,340.1,131328
31672.0,-61.2,271.2,4104
31692.0,122.9,342.6,131328
31711.0,-62.7,271.5,4104
31730.0,124.4,343.7,131328
31750.0,-61.0,270.8,4104
31769.0,118.7,340.0,131328
31789.0,-61.8,270.9,4104
31808.0,118.2,339.5,131328
31828.0,-62.2,271.9,4104
31847.0,124.1,344.0,131328
31867.0,-62.8,270.9,4104
31886.0,117.1,342.2,131328
31906.0,-62.7,271.3,4104
31925.0,119.5,343.6,131328
31945.0,-63.4,272.1,4104
31964.0,115.7,339.1,131328
31984.0,-62.9,270.9,4104
32003.0,118.5,339.7,131328
32023.0,-62.1,270.3,4104
32042.0,118.2,339.3,131328
32062.0,-63.3,270.9,4104
32081.0,123.2,343.8,131328
32101.0,-61.8,270.2,4104
32120.0,122.7,342.1,131328
32140.0,-62.4,269.8,4104
32159.0,115.1,336.8,131328
32179.0,-61.2,270.3,4104
32198.0,122.5,342.9,131328
32218.0,-60.7,270.1,4104
32237.0,120.6,340.1,131328
32257.0,-59.7,269.8,4104
32276.0,120.6,340.3,131328
32296.0,-60.5,269.3,4104
32315.0,115.0,337.8,131328
32335.0,-61.8,269.4,4104
32354.0,118.1,338.9,131328
32374.0,-61.4,269.6,4104
32393.0,123.2,342.9,131328
32413.0,-63.0,269.0,4104
32432.0,120.0,339.9,131328
32452.0,-62.8,270.0,4104
32471.0,118.5,342.4,131328
32491.0,-62.2,269.4,4104
32510.0,116.6,341.7,131328
32530.0,-62.4,270.3,4104
32549.0,116.1,338.5,131328
32569.0,-63.1,268.6,4104
32588.0,122.8,342.7,131328
32608.0,-62.8,269.4,4104
32627.0,117.2,338.9,131328
32647.0,-62.8,268.9,4104
32666.0,119.9,342.7,131328
32686.0,-62.1,270.1,4104
32705.0,119.1,339.9,131328
32725.0,-62.0,268.5,4104
32744.0,116.3,337.8,131328
32764.0,-62.8,268.6,4104
32783.0,120.3,342.9,131328
32803.0,-61.6,269.8,4104
32822.0,115.1,338.3,131328
32842.0,-61.6,268.8,4104
32861.0,117.2,338.4,131328
32881.0,-62.0,269.1,4104
32900.0,119.5,342.4,131328
32920.0,-61.0,268.4,4104
32939.0,117.7,341.3,131328
32959.0,-62.9,268.5,4104
32978.0,116.6,337.9,131328
32998.0,-61.8,268.1,4104
33017.0,120.9,340.3,131328
33037.0,-60.5,267.4,4104
33056.0,117.1,340.0,131328
33076.0,-62.0,267.0,4104
33095.0,118.7,338.3,131328
33115.0,-61.2,267.2,4104
33134.0,116.2,336.4,131328
33153.0,-62.2,267.1,4104
33173.0,117.9,340.7,131328
33192.0,-61.8,267.4,4104
33212.0,122.0,340.1,131328
33231.0,-62.0,267.3,4104
33251.0,114.3,338.5,131328
33270.0,-62.6,267.4,4104
33290.0,122.7,340.6,131328
33309.0,-61.2,266.6,4104
33329.0,118.1,340.7,131328
33348.0,-62.6,267.2,4104
33368.0,115.1,336.2,131328
33387.0,-63.3,267.3,4104
33407.0,122.2,340.1,131328
33426.0,-60.7,266.0,4104
33446.0,123.4,342.3,131328
33465.0,-63.1,266.0,4104
33485.0,115.6,339.9,131328
33504.0,-62.6,265.7,4104
33524.0,114.5,336.9,131328
33543.0,-62.6,267.6,4104
33563.0,121.5,342.0,131328
33582.0,-62.4,267.0,4104
33602.0,114.0,337.3,131328
33621.0,-62.6,266.8,4104
33641.0,122.3,340.9,131328
33660.0,-60.2,267.2,4104
33680.0,117.4,338.1,131328
33699.0,-61.3,267.1,4104
33719.0,114.9,337.4,131328
33738.0,-61.4,265.8,4104
33758.0,116.1,337.0,131328
33777.0,-63.2,266.6,4104
33797.0,118.1,338.5,131328
33816.0,-61.0,267.0,4104
33836.0,115.1,338.2,131328
33855.0,-62.0,266.5,4104
33875.0,122.4,342.1,131328
33894.0,-62.1,266.2,4104
33914.0,116.8,337.4,131328
33933.0,-62.2,266.7,4104
33953.0,114.2,337.9,131328
33972.0,-61.2,266.8,4104
33992.0,121.8,340.1,131328
34011.0,-61.9,264.6,4104
34031.0,119.2,337.8,131328
34050.0,-62.4,265.3,4104
34070.0,116.5,336.6,131328
34089.0,-62.6,265.1,4104
34109.0,116.7,335.8,131328
34128.0,-62.5,265.4,4104
34148.0,123.0,339.6,131328
34167.0,-62.4,266.6,4104
34187.0,122.3,341.5,131328
34206.0,-62.4,265.1,4104
34226.0,120.8,340.7,131328
34245.0,-61.4,265.4,4104
34265.0,121.0,339.3,131328
34284.0,-61.8,264.1,4104
34304.0,119.7,338.2,131328
34323.0,-62.9,264.6,4104
34343.0,114.7,335.3,131328
34362.0,-62.6,265.4,4104
34382.0,116.0,339.6,131328
34401.0,-62.2,265.1,4104
34421.0,116.5,339.2,131328
34440.0,-62.9,264.7,4104
34460.0,116.1,336.5,131328
34479.0,-63.2,264.1,4104
34499.0,121.6,339.5,131328
34518.0,-63.4,264.3,4104
34538.0,114.2,337.1,131328
34557.0,-63.3,265.1,4104
34576.0,121.4,339.6,131328
34596.0,-62.0,264.5,4104
34615.0,114.0,334.7,131328
34635.0,-62.8,264.6,4104
34654.0,121.7,339.1,131328
34674.0,-62.1,265.2,4104
34693.0,115.0,338.6,131328
34713.0,-62.5,263.7,4104
34732.0,115.4,339.3,131328
34752.0,-61.0,264.9,4104
34771.0,116.2,336.8,131328
34791.0,-62.9,264.9,4104
34810.0,123.0,339.5,131328
34830.0,-62.8,263.7,4104
34849.0,122.2,340.8,131328
34869.0,-62.3,263.7,4104
34888.0,115.7,335.8,131328
34908.0,-61.2,263.3,4104
34927.0,115.7,335.5,131328
34947.0,-62.8,263.1,4104
34966.0,114.0,337.6,131328
34986.0,-63.6,262.5,4104
35005.0,114.1,334.3,131328
35025.0,-62.4,263.6,4104
35044.0,120.5,338.5,131328
35064.0,-61.8,262.9,4104
35083.0,120.8,338.5,131328
35103.0,-61.1,262.8,4104
35122.0,120.8,338.0,131328
35142.0,-61.5,262.5,4104
35161.0,122.2,338.5,131328
35181.0,-62.6,262.9,4104
35200.0,114.2,336.4,131328
35220.0,-60.7,263.3,4104
35239.0,113.3,333.6,131328
35259.0,-62.8,263.8,4104
35278.0,118.3,338.4,131328
35298.0,-61.3,262.7,4104
35317.0,121.8,337.9,131328
35337.0,-61.0,262.9,4104
35356.0,113.2,336.0,131328
35376.0,-60.8,263.3,4104
35395.0,121.2,337.9,131328
35415.0,-62.0,262.8,4104
35434.0,116.3,335.1,131328
35454.0,-62.9,263.0,4104
35473.0,115.4,337.6,131328
35493.0,-64.4,263.7,4104
35512.0,113.5,334.0,131328
35532.0,-62.6,262.9,4104
35551.0,121.5,340.2,131328
35571.0,-62.2,263.6,4104
35590.0,114.4,336.2,131328
35610.0,-63.1,262.7,4104
35629.0,114.0,334.2,131328
35649.0,-62.7,263.3,4104
35668.0,121.2,340.5,131328
35688.0,-62.4,263.1,4104
35707.0,114.0,335.8,131328
35727.0,-63.0,262.9,4104
35746.0,120.9,338.6,131328
35766.0,-63.2,263.4,4104
35785.0,113.9,336.2,131328
35805.0,-62.6,262.3,4104
35824.0,115.5,335.4,131328
35844.0,-62.2,261.3,4104
35863.0,121.1,338.2,131328
35883.0,-63.6,262.4,4104
35902.0,121.4,339.3,131328
35922.0,-62.8,261.7,4104
35941.0,115.0,337.1,131328
35961.0,-62.0,261.4,4104
35980.0,114.7,333.6,131328
36000.0,-62.3,262.5,4104
36019.0,114.7,337.7,131328
36038.0,-63.3,262.4,4104
36058.0,117.5,335.6,131328
36077.0,-62.9,261.5,4104
36097.0,114.6,336.9,131328
36116.0,-63.0,261.8,4104
36136.0,121.2,337.6,131328
36155.0,-62.8,262.4,4104
36175.0,115.7,335.0,131328
36194.0,-62.8,262.9,4104
36214.0,121.3,339.4,131328
36233.0,-61.7,262.4,4104
36253.0,115.2,337.6,131328
36272.0,-61.4,261.6,4104
36292.0,113.9,333.6,131328
36311.0,-62.6,261.9,4104
36331.0,115.3,337.2,131328
36350.0,-63.2,262.0,4104
36370.0,116.3,334.0,131328
36389.0,-63.6,262.4,4104
36409.0,121.1,338.9,131328
36428.0,-63.2,261.5,4104
36448.0,114.2,334.2,131328
36467.0,-62.4,262.1,4104
36487.0,121.5,337.8,131328
36506.0,-62.4,261.8,4104
36526.0,114.2,334.8,131328
36545.0,-62.5,262.1,4104
36565.0,113.9,333.8,131328
36584.0,-63.4,262.1,4104
36604.0,121.4,338.4,131328
36623.0,-62.5,262.1,4104
36643.0,115.0,334.8,131328
36662.0,-62.7,261.3,4104
36682.0,115.4,337.4,131328
36701.0,-62.1,261.0,4104
36721.0,116.6,335.2,131328
36740.0,-62.2,260.5,4104
36760.0,113.3,334.6,131328
36779.0,-63.0,263.0,4104
36799.0,120.8,337.2,131328
36818.0,-62.4,260.3,4104
36838.0,121.0,336.5,131328
36857.0,-60.8,260.5,4104
